McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
22801,43378,81216,5073.43,25774,19740,40,21410,47004,210370,165028,5515,42042.62,11203.0268,206605,191370,0,7248,31530,53868,18793,277144,198,54140,9369,44558,68119,20645,32560,110477,91995,91289,1161.09,8673,21003,21845,50076,0,88640,0,0,0,3867.4977,12014.2571,0,37602,0,0,0,7446.5,13420,20083.2679,69402,18494,0,41340,7882,2429,0,1709.2398,282.59
23299,43189,81083,4573.42,26467,23730,0,3250,69549,134336,174682,19454,34215.95,10889.4954,83274,186661,20944,6991,28810,53822,17564,335671,0,19120,9377,45760,67273,20788,7880,111923,90390,90045,1386.61,2457.5,21008,21655,52283.5,0,0,13155,0,5647.45,30330.0053,13003.4778,0,37154,308,3299.11405,20501.9,3233,8810,8229.6247,69044,18627.5,0.5,20830,4858,2527,0,21860.4252,73.02
0,42675,80140,5500.04,20620,8330,2973,8530,76640,182299,156508,11063,32880.19,10487.6464,70986,185874,19939,6523,19820,51351,18506,369675,0,47510,9395,45903,67154,19730,23650,102363,74077,73569,2392.3,4470.5,20738,21691,49584.5,0,0,36516,0,17070.79,29233.0829,10633.7313,0,37200,23531,14962.5011,32249.45,6291.5,12060,309.0688,68121,17693,20339.5,28770,2279,6186,0,452.5494,39.6
23050,43366,81512,6123.89,27515.5,12890,5052,16180,81748,222759,207574,19159,43190.76,10886.8592,118766,195591,20919,7112,20110,53920,15307,306764,0,57500,9394,44498,68007,20396,14990,118279,101112,100363,0,4948,21061,29746,58562.5,0,82071,32429,0,10509.87,29591.1635,12936.6273,0,37198,21590,10628.5414,31646.53,29941,15310,14848.1587,69823,21583,3885.5,43640,8261,2841,0,4949.1309,178.34
22747,43122,81091,9907.43,28624.5,7830,4990,9150,75042,125984,102895,18429,44133.23,10055.1136,203536,191111,0,0,32350,52152,10615,306857,1918,48360,29201,47666,67332,19467,13600,46368,42254,42291,0,9086.5,0,32132,39042.5,0,214916,3932,0,960.62,3514.6503,11197.7508,11292,61019,83865,625.1797,4988.51,2982.5,16400,7481.297,69477,10639.5,26622,20730,4343,5472,0,340.5549,114.31
45429,42804,81862,5230.21,16237.5,11300,1501,8870,76028,222423,156277,19079,44745.62,10153.4958,117830,192288,21469,6968,19190,53915,17823,127539,1836,37900,9463,39405,67728,19967,12470,83118,74316,73945,0,12293.5,0,32038,48838,0,148975,32818,0,20305.65,24973.854,11936.2202,0,37927,39896,15565.6281,36907.54,3137,5990,16689.52,68755,18561.5,10740,14810,8850,2396,0,931.9831,107.01
22387,42935,80946,5006.97,16014.5,10820,0,8980,102450,209914,161619,19464,36132.28,10781.3132,100601,189307,19930,6719,19820,53898,17495,369502,0,43610,9368,42644,68003,20488,25010,87797,82177,82138,927.41,3569,20904,21815,60041.5,0,15137,0,0,0,0,11244.7475,0,37149,0,0,0,9966,8890,366.1142,68383,22361.5,18619,21740,6976,2531,0,0.8129,65.76
22660,43400,80800,5222.71,21585,11800,2938,16400,103177,163403,164859,15846,31145.11,9095.0762,57476,190701,20421,7017,20730,50267,18208,368334,0,43350,9388,48169,70935,20168,15180,108317,91884,91240,0,8664.5,20898,24579,65373.5,0,0,30599,0,20168.33,20720.6877,11062.0069,0,37399,23527,15521.6707,33206.2,9862,10380,7480.5755,60340,12883.5,20740,27610,1398,4451,0,18013.3062,50.25
46721,43118,81737,5264.54,22710.5,11860,143,11700,50824,110084,152809,18423,46148.44,10161.3848,246290,194138,20928,2984,19760,53775,12512,221636,0,51140,16783,49618,66988,20106,24760,106326,89800,89292,1163.65,8777.5,0,21624,39450,0,186340,11100,21413.4492,1635.73,30477.9573,11918.1018,13540,74223,63186,4033.3552,13076.23,9881.5,11330,13645.171,70184,13872,0,32790,4387,2714,0,87.415,220.08
23348,43425,81721,3542.24,5366.5,23970,0,0,68061,176095,6747,18426,45304.22,8933.4546,119095,198873,0,2636,25760,50115,18602,165705,0,11070,5935,51510,68005,20335,0,46755,46626,46629,0,2922,0,21833,56523.5,0,158800,0,0,0,6980.3749,12643.5006,0,38002,0,0,0,3018,3320,11979.82,70103,15331.5,3845,0,4191,2243,0,22108.6368,111.45
22924,43260,80874,5032.97,25938,12990,0,12350,76556,148620,153022,18434,44215.37,8909.8954,218059,193160,20927,3405,19220,52778,18692,214611,0,49150,9331,49888,68127,19940,24200,100204,71822,71551,14.32,5060,0,21651,38984,0,177396,2272,0,0,3708.8423,12091.6791,0,37686,16282,11.6703,,3144.5,6750,10319.918,66463,16350.5,0,21830,9260,2297,0,19678.676,111.72
23229,43236,81208,4416.15,19504,22580,4624,19500,74071,197049,173765,17390,29455.87,10887.947,107277,189731,20904,6825,19750,53713,15909,330342,55,52660,9367,45157,67351,20328,22030,104990,89088,88138,1422.87,5254,20959,21627,64486,473,4316,6513,0,2840.2,27642.4802,12554.4262,0,37148,995,1342.2353,10689.34,2960,13150,15955.5381,68679,14849,0,35310,4538,2552,0,8.4259,116.02
23395,43251,82090,3993.04,4031.5,10310,0,0,50563,142925,1697,18925,39280.17,10384.3348,63848,192576,0,7314,19230,53800,17916,127912,5893,7770,9455,44781,67724,19964,0,78232,64802,64028,0,12117.5,0,29801,36831.5,0,149004,0,0,0,30054.5207,11658.0583,0,37998,0,0,0,2976.5,0,17385.3445,69528,18519,13038.5,0,9049,2324,0,24610.9582,82.61
0,43027,79606,3938.64,0,7850,0,0,23692,149255,51600,18760,34352.67,10404.0524,67032,140046,0,7597,19300,53635,17550,165642,3492,0,5917,43848,66831,19488,0,78554,68083,67776,0,4227.5,20866,21654,48069.5,0,0,202,0,0,25313.7368,11103.1129,0,37999,0,0,400.7,3150,0,518.0244,68870,18536.5,9506.5,0,8303,2431,0,18624.3253,52.74
22947,43242,81071,6169.09,27090,7780,5396,25480,76553,152761,216061,14637,44121.2,10784.802,118960,192623,20771,6863,19190,53819,18329,276816,0,69460,9370,43865,68015,20455,40290,101087,97041,96597,0,10428,20936,21627,60071.5,346,102093,7158,0,4244.11,31480.5731,10967.5673,0,38249,86248,4645.5861,13391.64,14699,14070,19672.5164,69314,18557,4747,44280,7858,4983,0,0,484.07
0,42845,78775,5058.21,16479.5,7840,5415,8440,76237,192101,162679,18860,33216.29,9296.2996,86547,169068,19585,6828,19530,53416,14535,276928,0,42850,9371,45542,69762,18566,26540,55828,48965,48556,806.23,641,20625,21638,45650,0,0,30192,0,16640.55,23640.6863,11269.8474,0,38001,0,14808.0258,37402.23,3154.5,8730,1983.7522,68072,14645,24421.5,14850,1111,2244,0,6109.904,67.18
23116,42974,80017,5068.26,22644,11300,606,11240,75938,171057,165095,14744,36161.6,10535.98,102074,192064,20301,7672,19210,53632,16952,245274,0,21850,9321,42996,67318,16473,22610,112150,98053,96758,0,4500.5,20888,21639,58587,0,53141,30512,0,9113.59,31155.3335,10601.5308,0,38000,0,11823.1567,28471.98,3096.5,6820,12605.7691,69020,18573.5,3632,23540,7574,4617,0,14483.4251,95.37
23634,43269,81033,4479.88,23193.5,14840,2990,5950,62545,176516,163266,19469,40414,10791.0838,96881,193691,20933,7135,19790,53771,17311,333379,0,37640,9420,45723,67881,20535,1810,100802,86261,86070,1367.27,3410.5,20980,21658,67594.5,0,21375,0,0,0,2472.1435,13409.0435,0,37152,375,0,0,3018.5,11170,7808.2156,69277,17886.5,24566.5,27700,6684,2529,0,11014.5814,71
45101,43157,80546,10507.35,22570.5,7790,5299,17380,75948,196684,160365,18316,46450.55,9908.2998,247518,187246,20475,7929,19140,53021,17625,221485,0,60010,9284,46223,66916,19331,27690,80203,69017,68871,0,4203,0,21809,46013.5,476,205967,20313,0,9430.3,15548.963,11065.8349,13395,74360,62992,7384.78545,23729.77,28863,11080,14644.3058,69174,14604.5,790.5,31110,6665,4920,0,0,168.37
45773,43265,80795,10467.69,27297.5,7260,0,10,38962,137580,102633,18033,45326.69,11144.07,223823,127104,0,3493,41700,53844,18469,173019,2990,14200,26755,50075,66804,19548,550,45156,43981,43512,3193.21,4769.5,0,46495,49417,0,128469,23244,0,10022.29,1861.0811,11487.5751,13713,77405,40050,10732.0379,28341.8,21391.5,5080,10858.5508,69549,13975.5,19588,4690,9630,2784,0,8625.9151,101.32
23565,43372,81475,5915.26,28488,25570,0,26350,79231,161740,168444,11905,44815.71,10289.6962,238843,192702,20928,7139,29580,53747,18628,169126,0,39460,9379,46134,68055,20088,27040,110431,90840,91069,1083.39,7807,21079,21866,58470,0,77758,12,0,258.02,15568.6814,12271.7917,0,37600,14069,111.54835,2551.22,2911.5,14050,20934.3575,69726,18507.5,10777.5,29520,8261,2528,0,4026.8935,326.33
23970,43318,81494,3570.77,11745,11800,0,0,65919,184175,47650,19399,42469.92,10401.0242,70727,171026,0,7510,24920,53905,15311,221140,0,11900,5932,45887,67901,20674,0,72109,48536,48206,1244.73,4867.5,21058,21864,38089.5,0,42205,9,0,270.71,18907.3573,13840.7305,0,37350,0,407.72785,3466.66,3190.5,4100,13103.1924,61453,19543.5,0,13700,8321,2529,0,21488.5437,101.05
22539,43230,81453,5210.22,17609,14640,5305,16260,49988,158467,100377,18384,45797.06,10404.5718,231916,190145,0,2462,18500,53766,15683,306466,0,43830,10071,48160,67378,19448,23300,86119,73557,73264,2145.47,2291,0,29654,41658.5,0,263679,34866,0,10772.5,26209.7135,11254.9124,13436,74316,20185,13804.52345,30789.25,29914,12540,16745.6301,69319,11837.5,12293.5,35300,8262,4915,0,102.8608,173.59
21115,43317,81805,4993.21,11713.5,10300,0,7310,49965,159413,96296,19119,39195.59,10151.7318,97365,196303,21323,7008,19230,53897,18166,126740,2939,8970,9455,40899,68001,20496,0,78440,73624,72799,0,12057,0,32032,48048.5,0,118507,40843,0,14900.49,14200.5498,13614.6824,0,37900,20076,15659.8136,35943.07,3127.5,4880,10490.7748,69650,18503.5,14637,9380,8308,2388,0,5961.2412,61.54
23050,43321,81727,3859.05,26718,12860,0,18260,81739,219286,154407,19397,44181.81,10884.272,108450,194587,21389,7020,20220,53927,15239,220955,0,25950,5953,45134,68045,20831,23240,118205,102950,102901,0,4143.5,21070,21818,58561.5,0,38952,28443,0,10993.44,24640.5571,13697.291,0,37200,0,8507.4442,29043.92,12687,13360,11907.4314,69908,21577,0,29600,8218,2330,0,1189.5894,100.36
22969,42950,80622,7056,17653,7820,3952,1800,23195,65439,102583,18443,46688.2,10286.423,245481,190709,0,839,18770,53522,12049,307293,419,32880,17161,47282,67292,19326,0,48142,41910,41512,0,1539.5,0,21643,29542,0,199504,34786,0,15751.66,29637.907,10057.6131,0,73998,17838,15347.0623,35497.39,3539,7710,8156.6025,69270,10621,23902.5,12870,1667,2535,0,856.9822,124.16
0,43115,80925,9473.92,59.5,7350,3034,0,33917,72032,108281,1428,33003.3,7690.109,0,119268,0,6775,19760,53791,17424,276506,6160,40,18867,46674,70520,20007,0,46069,39904,39626,1759.02,8714.5,20925,29622,34405.5,0,0,32297,0,10982,31879.7888,12656.958,0,38003,46643,13380.1844,30239.64,3005,0,8343.0039,67705,16111,6532.5,0,1465,3347,0,4657.3341,0.03
22275,42909,73799,5062.2,20465.5,12010,0,17780,72114,197484,164675,19470,40241.53,10778.6672,107032,190314,19850,7150,19660,53814,17098,367263,0,35710,9368,42682,67924,20320,27010,107199,91105,91405,1430.4,2529.5,20777,21647,59045,0,50205,0,0,0,2094.4531,12397.5293,0,37148,0,0,0,2926,10140,7208.8428,68373,18703.5,18759,12760,3645,2630,0,22822.3054,79.02
0,43076,80691,5063.18,24838,11360,3097,17840,76793,210563,105972,19246,27522.57,8910.0914,92813,190629,20352,6876,19380,53783,17033,332669,0,51970,9298,47590,70573,19954,31750,52026,47635,47582,1161.2,3596,20904,21641,45130.5,0,25152,35913,0,15179.43,361.7735,12093.3848,0,38001,0,15169.74005,32845.75,9755.5,10090,2994.8692,68242,17399,31917,14310,3032,2600,0,20379.2772,60
22392,42970,76321,5005.92,14609.5,12840,716,8790,76442,222659,154565,19095,41087.1,10539.704,170440,191642,20196,7205,19160,53314,17877,305660,0,40090,9346,42030,67580,19694,10450,119008,83483,80835,631.95,4655,0,21833,58617,0,70146,22835,20697.8158,6762.99,27760.5634,10797.3222,0,38201,0,11020.0383,20555.69,2985,8910,9758.5959,68454,18441,1595,31550,8084,2380,0,6960.5357,74
23071,43074,80192,5068.07,20618.5,11280,603,9170,75815,183965,154577,14744,33004.93,10400.838,84445,192437,20409,7542,19240,53637,17406,244924,0,13080,9323,44005,67709,19383,21780,104366,71963,70442,0,4535.5,20876,21644,58586,0,62592,30999,0,8428.25,29598.1839,10719.7117,0,38001,0,12124.6289,24213.7,3091.5,6750,12815.6279,68999,18558.5,2395,20630,7653,2329,0,8940.848,100.72
22687,43328,80853,3530.13,11086,11300,0,0,49215,111441,3986,18417,45165.13,8177.2866,142653,129024,0,1957,19810,50120,18544,165300,0,13070,5921,50835,67882,19659,0,49379,47997,47457,0,2865.5,0,21693,47484.5,0,158864,12914,0,0,4858.6794,12442.6318,0,72865,0,5249.91935,5684.39,2961,3850,6496.2282,70156,13608,24436.5,11450,4278,2310,0,12761.4951,119.49
0,43244,81515,5497.09,21397,23580,0,18620,72532,198155,107352,19181,33096.64,10643.6428,81749,184896,13389,6885,19650,53765,17015,331289,0,10300,9366,49514,67956,20591,22700,51070,64128,64554,2335.79,5063.5,20962,21807,42240.5,0,0,94,0,152.62,4872.9967,13098.2645,0,37149,0,300.94575,4696.61,2852.5,7020,12547.2053,69128,19266.5,10984.5,28540,1539,2524,0,1565.4227,55.23
0,43263,81663,3566.63,16572.5,12320,0,8370,75990,75726,108810,19414,37990.28,10400.789,99650,188082,0,7112,20290,53729,14842,277085,0,15530,9335,46051,67682,19533,0,52783,49183,49089,1372.55,7153.5,21057,21826,41253,476,3933,1657,0,1415.39,17631.123,12012.0059,0,36251,0,2969.09935,8987.31,3016,7110,15104.721,61332,19090,19697,14810,5481,2523,0,0,202.67
22953,42858,80776,5024.66,28454.5,14740,0,9520,74813,210040,150306,19412,45328.9,10449.3676,198721,189162,0,7472,29650,53988,15016,276310,0,43550,9375,42801,67741,20440,14970,111876,95854,95364,981.79,4583,20875,21849,50089,0,45254,15100,0,6241.76,161.7559,10943.6971,0,37451,0,6232.88765,21668.73,2929.5,9090,13564.29,56420,19070,7382,17100,7763,2478,0,0,116.1
45523,43185,80588,7874.1,22700.5,26860,5165,34550,74346,209983,173562,18353,29246.02,10890.2402,109968,192243,20834,6740,19690,53797,16012,366830,0,97080,9368,44744,67344,20364,32940,112651,97988,95933,4756.45,8898,20928,29590,79616.5,0,68013,10179,15106.4687,3932.36,20972.2378,12567.705,0,37147,99601,2260.13125,13148.42,10035.5,23090,16098.1961,68666,14816.5,459,44230,4210,5162,0,165.352,164.96
22616,43383,80957,5023.88,22864.5,24540,0,16110,50430,97826,155763,18441,44524.19,10506.433,223313,194825,21277,2594,22540,50252,18579,306379,0,54670,9327,48976,67995,19876,26140,100570,85231,84200,763.48,9250,0,21680,35084,0,256705,6961,0,0,3245.0901,12326.8409,0,38759,20067,4250.5521,0,9872.5,12550,18767.5434,69746,14860,24440.5,28630,4034,2251,0,19196.7939,297.9
0,43254,80722,10430.43,6431.5,7350,0,0,45945,93503,95236,18032,40626.52,10654.9422,186800,131090,0,3391,25000,53907,17141,150297,4669,13010,17580,49362,67235,19636,0,45574,47651,47348,3781.75,4777.5,0,46529,39429.5,0,130188,23387,0,8195,1959.5545,11395.4859,13333,74518,0,9236.5662,26060.33,9984.5,5050,10370.0886,69429,14882.5,26187.5,0,8574,2830,0,3941.3364,77.65
43377,43104,80868,10890.55,0,7850,2988,2250,39338,44525,87630,9039,39627.43,10649.6208,94468,113523,0,8271,18950,53820,17573,221743,1873,12400,18682,49472,67032,19586,0,68236,57672,57108,0,4073,0,48203,29343.5,0,103638,28085,0,10243.19,9163.6842,11576.9075,13307,74377,35319,10881.2629,23275.72,3925.5,5520,580.4496,69486,12153,9781.5,0,6770,4942,0,818.5636,0.03
0,41522,77976,3579.96,16585,7870,0,10000,51761,147601,151839,17165,36890.59,8316.868,56927,166559,19514,7015,19330,53170,17189,277347,428,31790,9373,44569,69587,18053,0,64325,64896,64514,725.31,3743.5,20595,48145,39538.5,0,0,3134,0,3412.08,29070.389,10944.9665,0,38002,36114,4661.7066,12110.29,3206.5,10260,1265.3449,67675,15165,27772.5,43060,1781,2900,0,17734.1331,47.53
0,43078,80433,3574.27,10490,7850,0,2470,23417,51977,108051,19421,37726.41,10774.2474,55252,183804,0,7428,19680,53806,17174,276138,0,7700,9350,40720,67951,20615,0,73261,62565,62524,0,2795.5,20988,21654,37636.5,0,0,328,0,1340.69,25044.3445,11598.7645,0,36998,0,2187.2239,7442.64,2978,4900,8876.4232,69005,13604.5,10189.5,10830,5503,2522,0,901.6401,88.38
22633,43365,80927,3511.58,9667,12920,0,7440,23378,56302,48223,18476,31157.36,9883.888,155604,127793,0,1965,19350,50172,18013,215148,0,18990,5882,51090,68045,19924,0,71635,60024,59465,512.81,2153,0,21688,47516.5,0,153741,31501,0,57.01,4216.0499,12403.7175,0,73250,0,9906.9608,15871.56,2949,10500,8430.3606,70382,12327.5,24427,3990,4152,2301,0,16722.2606,100.51
0,43076,80581,5174.76,16886.5,8330,2970,8270,75239,111995,154997,19459,31756.35,10149.3602,92977,191282,0,0,19670,53594,16524,367508,0,37290,9393,46466,67919,20366,13140,99545,87231,86844,2175.36,6423,20783,21782,58466,476,0,0,0,0,0,12244.1232,0,37403,1030,0,258.29,3027,10490,2279.5057,68369,15358,2243,10830,1874,2581,0,18640.542,42.43
0,43221,81375,4080.4,9299,13320,0,0,21326,100525,130092,17252,26398.47,10888.192,40942,174506,0,6642,19740,53765,15225,332513,0,18910,9371,45744,67569,20572,0,76729,46941,46664,956.12,4220,20997,21650,28582.5,0,0,4244,0,670.28,24341.918,12346.3477,0,37150,0,270.36275,6310.94,2978,3820,6902.0359,69061,14863.5,0,15350,4362,2554,0,9.8614,122.32
45942,43164,81248,5647.14,20575,10710,5255,18050,75407,163662,103080,18415,44953.34,10278.4164,244805,191171,20266,2540,18790,53801,9935,306588,0,58640,16770,48095,67247,19466,24530,87142,75108,74180,1894.52,7133,0,29633,38976,476,224462,75,21128.8578,126.69,26114.8934,11654.1411,13510,74234,62120,56.09545,4142.7,11130.5,14330,13166.3909,69847,16089.5,3564.5,27640,4187,4920,0,0,180
22780,43453,81437,5074.5,24267,24960,5225,27680,65805,201120,164608,5497,43082.44,11331.2402,225023,192347,0,7205,30280,53891,18851,277985,0,61460,9365,44827,68100,20879,39900,108247,99150,98417,1296.19,10328.5,21042,21850,59881,0,99593,150,0,81.79,4203.0853,12050.9797,0,37602,0,76.8126,1355.69,7479.5,16160,19349.7898,69461,18547.5,820,39600,8644,2430,0,5376.6513,302.77
47971,43290,81848,7028.01,16274,11120,0,10790,49621,144432,100662,18456,42610.35,9419.2798,157325,196562,0,7938,21740,51716,12067,166429,2772,27450,9314,46590,68007,19813,6470,99646,70365,69950,0,5974.5,0,21654,45825,476,152666,12377,0,0,4304.4321,12408.1603,0,36850,17983,5639.05545,,3054.5,7290,1626.199,69785,15644.5,3982.5,8290,10541,2400,0,0,75.35
23770,43437,81837,7102.22,28029,26970,3034,24970,79276,209792,166768,19397,30472.62,10892.21,227023,197263,21422,7046,36880,53805,15381,332160,0,57210,9362,46023,68088,19946,38400,111628,93645,93255,2778.04,4606,21074,29809,58604,0,86380,19297,21158.4988,6463.53,0,13919.2235,0,37153,61244,8757.8281,19757.39,10064,13440,21003.7878,69675,21624,31486,41480,8178,4970,0,21228.3309,116.85
23535,43376,81642,7169.96,28119,24060,5252,19120,74040,183416,165913,18432,44813.85,11027.7636,244500,198060,21651,3360,28940,50155,18375,220792,0,68300,9332,51493,68075,20315,24980,104565,90189,89493,721.88,12408,0,21649,49958.5,0,262636,2082,0,0,3964.5591,12608.3845,0,38000,63381,702.6679,,10040.5,20490,19363.6533,70173,16335,930.5,42850,9498,4930,0,21625.2178,470.12
0,43220,81045,3888.12,18139,10020,0,0,49107,145309,104195,19458,36460.39,10782.3422,66105,172712,0,6979,19660,53760,15552,221318,0,5820,5941,45240,67953,20707,0,74518,46898,46090,0,4414.5,21023,21830,29528,0,0,12775,0,5394.99,7894.4012,12121.5888,0,37300,0,5031.9958,21552.21,2993.5,5230,1875.1741,69434,16878.5,13718.5,10570,7369,2714,0,3131.1865,100.93
45730,43189,82211,6339.89,22647,11390,5284,8880,76547,159809,157103,18934,44729.72,10143.9114,120475,193307,22064,7193,19430,53911,18309,221685,0,63970,9449,44506,67986,20339,11990,109432,90072,88743,0,12284,0,42918,49626.5,0,176235,27253,0,5428.66,21220.1937,12600.2526,0,38108,98792,8119.6935,16172.93,21105.5,18400,17993.7555,69211,18670,23475.5,29770,9010,4936,0,3804.7505,130.62
44973,43221,81033,10018.97,29095,21130,1661,25290,50489,163135,152686,18398,45337.36,11281.8678,247737,190206,20927,7378,30230,53692,16707,306830,0,74660,18032,49293,67405,19671,34010,78549,48564,48436,2812.62,9887.5,0,30037,49718.5,476,267069,38953,20988.8326,11106.36,31171.8033,11651.3643,13423,74288,108112,14329.26465,31449.95,25816,21320,26613.8366,69910,10144.5,12772,42790,4284,4916,11692,7821.3244,404.9
0,42960,80168,7324.3,20232.5,12860,0,10420,46757,132335,100781,18758,32844.68,8295.5726,21084,176993,0,0,19240,53549,17999,269912,4060,8970,16716,43557,70287,18452,18600,62337,44455,44582,937.69,7255,20843,0,58264,0,0,19722,0,4398.59,13146.4608,11837.5956,0,37995,39521,6424.344,16368.73,3068,11270,5184.6749,68135,14639.5,7933,0,1255,3384,0,1666.9828,38.44
0,42721,80676,5227.97,16558.5,11830,4968,8620,79433,152705,147520,15871,24547.8,9096.2718,57479,169914,19986,6957,20770,50660,17879,369250,0,46890,9388,46806,70417,20115,13430,106247,88917,89163,0,2735,20867,24585,40264.5,0,0,33789,0,19703.53,17032.2945,10960.2486,0,37400,23533,7853.59495,35745.24,9905.5,10330,8090.7777,68000,12916,20782,18490,1208,2906,0,18769.1205,33.92
0,43015,80623,5066.03,22412,11880,2915,25920,77808,203864,105140,19235,27961.81,8909.6994,89619,173382,19910,6738,19820,53786,16992,333444,0,37900,9311,47164,70562,19585,26910,51658,47418,47124,1201.91,1521,20861,21633,48399.5,0,25784,33020,0,14069.75,255.7169,11636.5384,0,36759,0,14521.02605,28414.1,3049.5,10110,3610.7449,68339,17436,28794,14340,2916,2605,0,16863.3309,66.47
23068,43162,80775,3574.71,12353,12070,0,0,66336,160181,103219,14748,44868.3,9907.58,98000,190061,0,7414,19200,53796,17828,182705,0,19010,9334,45316,68249,20049,0,76511,59340,58671,590.89,3888.5,20968,21832,49707.5,0,0,13690,0,3533.41,30300,11210.2,0,38252,0,6696.1,15751.4,3040,9460,14146.55,69739,18498.5,2765,13950,7686,2329,0,22813.8,89.15
