McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
46137,43250,81499,5282.26,28110,7820,1883,18190,75985,198092,153419,18409,46639.75,10411.8434,246190,191716,20925,2640,18700,53761,7488,307514,0,44120,16117,48437,67534,20017,19510,80156,66493,65839,942.91,3343,0,29630,48205.5,0,197131,17836,21447.9719,4510.14,29340.7589,11823.6623,13471,74263,20243,2108.834,17191.69,27602,12840,13382.1969,68858,16103,12530.5,28730,4200,4918,0,1578.6147,0
23713,43478,81946,3853.52,11912.5,12850,0,3190,80115,176444,103934,19118,42821.03,10455.1202,69877,174167,0,7054,19750,53890,15265,77014,0,12540,9368,45330,67969,20061,7550,117136,99914,99212,0,4705,21063,21836,30075.5,0,0,0,0,0,30925.5556,14046.7661,0,37201,0,3.8083,247.17,2964.5,2920,10293.2706,69939,21036.5,18044.5,0,8026,2328,0,1052.5261,0
2720,43186,81737,3880.43,19038.5,11320,0,0,51527,163374,51516,8250,45535.31,10403.8368,156884,175056,0,7877,27710,51531,13128,167093,4966,27940,6004,45940,68168,19644,0,77748,49945,49179,575.17,8848,0,21651,49628.5,0,158756,19396,0,0,6004.8928,12138.2196,0,37541,0,6795.263,,2994.5,5010,14419.2597,69506,12781,7526.5,0,10602,2391,0,0,0
22863,43033,79993,5297.19,21501,11280,721,7460,75850,195793,156510,14748,31496.91,10404.1014,115070,189692,20511,7548,19150,53215,17435,245070,0,38080,9320,43583,67775,20248,11760,93449,92426,91880,0,3944,20867,21638,59281,0,79690,34610,0,17130.3,26271.2976,10178.1146,0,36732,20173,15973.96695,38848.14,3213.5,9410,14708.6353,68975,18569.5,1747.5,20620,7841,4538,0,9599.2051,0
22649,43285,81060,3534.56,0,8830,0,0,24733,94299,0,13369,26217.23,10041.1682,117676,113024,0,1973,19700,53646,17497,165453,2999,0,5931,50012,67644,19972,0,47716,41144,41328,0,1885.5,0,21681,38072.5,0,135221,20542,0,1879.74,7495.9063,12207.9163,0,73276,0,5089.2898,10948.61,3023.5,0,6532.9054,70028,13647.5,24437.5,0,3619,2503,0,23810.1676,0
22500,43125,80811,5022.74,16929.5,13770,3071,19340,50011,119992,101704,13362,42647.28,8977.388,201977,168507,20398,2565,18750,53453,1116,306787,0,32910,9376,47702,67540,16730,31400,83742,73145,72661,933.64,375.5,0,21821,28597.5,0,240453,22967,0,2934.94,968.2543,11840.9674,0,73065,0,4867.9002,11285.32,2995,10310,14181.9291,69966,12883.5,29730.5,27630,0,2154,0,11246.7762,0
47733,43268,81666,5401.87,3353,12410,0,0,23014,115624,0,18421,47025.19,10160.8948,229500,113909,0,2658,18830,53703,8876,221077,0,2690,9414,50111,67220,20129,0,75525,47909,46956,0,3483,0,21652,29284.5,0,153299,0,22262.482,0,29916.1563,12330.2821,13485,74253,0,0,1046.67,3510.5,1820,12434.6705,70291,16057.5,2288,0,4374,2493,0,0,0
0,43095,80352,5024.91,22318,11960,4988,17700,49986,143730,168713,19415,43721.26,10783.1458,106249,173238,20926,7276,19780,53770,18027,369235,0,57540,9360,40248,68488,20588,17650,78472,66928,66621,0,6400,20958,21650,64338,0,0,2,0,1061.28,19669.4425,11447.6096,0,37246,0,1878.88,6909.26,7497,13950,14973.9399,68661,13675,7082,29670,5230,2528,0,0,0
0,43234,81109,3589.77,4245.5,8370,0,0,24875,38122,46564,15816,25453.19,9167.1552,42602,153580,0,6566,19550,53816,17718,221578,0,11250,5934,49368,70970,19097,0,78470,56935,56806,2202.62,2455,20976,11970,29307.5,0,0,34804,0,17096.41,1328.3788,12964.861,0,37001,0,15213.04895,38434.56,3058,5240,6758.9439,69026,17132,31076.5,0,3494,2548,0,14570.3076,0
0,43253,80061,3837.47,0,7850,0,0,43960,136429,1920,18967,39161.53,10188.7366,57067,168870,0,7298,19300,53802,17881,126694,0,0,9360,47306,67705,20750,0,68764,70387,70350,0,3842.5,0,21656,39317,476,112286,36437,0,12070.06,8740.9585,11880.3181,0,38201,0,14973.6483,30619.84,3344,0,3503.3137,70217,18547.5,25690,0,6317,2332,0,4549.844,0
22852,43385,80741,6161.45,32394,24610,4245,27580,74676,148124,205148,18465,41682.47,11025.7644,245064,195053,21502,2241,29160,50083,18302,307046,0,95950,9317,49910,68279,19873,40660,92706,72103,71327,2157.73,9788.5,0,21680,46058,387,262133,5864,0,0,10197.7586,12255.9641,0,72322,108287,2130.83985,0,12326,24580,15546.1031,69862,14905.5,24441,46700,4337,4938,38848,24153.8055,0
22117,42495,78919,3662.09,15420.5,7870,0,1870,37849,33094,46748,16839,32907.82,9294.32,0,155570,0,6531,19350,53410,12997,274320,0,0,5941,45470,69422,18165,0,49629,42019,41892,1117,1278,20660,11811,39337,0,0,29301,0,16432.23,27346.3293,11764.904,0,38002,0,15440.70705,38022.84,3115.5,0,1740.3082,68271,14609.5,27926,8300,1197,2605,0,2376.2547,0
46965,43059,82384,4768.15,15384.5,10290,0,0,75779,198405,101316,19077,39284.78,10636.528,89737,175361,0,7260,19140,53779,18270,126563,4553,4600,9449,39871,67765,20364,4320,81585,68644,68329,512.87,11143.5,0,32026,38669.5,0,138845,0,0,0,4253.5316,13189.0348,0,37799,37031,0,0,3111,6050,6642.8003,69340,18506,0,0,6608,2381,0,23539.8271,0
46207,43270,81973,7083.08,23279.5,24640,1016,24650,76819,150749,166202,18474,34714.63,10587.2438,226525,199283,21953,7559,19470,51809,18570,275102,1157,77510,9381,44930,68041,19624,35530,76859,48112,47604,723.78,11239,0,21665,49513.5,476,201819,31990,13787.4106,0,11752.6865,12196.2935,0,36754,61242,8600.25035,,10559.5,18970,17910.7146,69699,18737.5,29837,41850,10411,4458,0,17975.5571,0
23386,43425,81865,3863.04,10554,12770,0,1950,26616,111831,48502,18429,38788.67,10159.7286,135948,166429,0,2656,19160,53841,18447,165782,1939,2470,5902,51198,68155,20203,0,75392,68052,68145,0,5683.5,0,21836,38831,0,159125,9165,0,0,10959.7944,12809.9872,0,37866,0,1551.01515,,3148.5,0,2704.1998,70271,16297.5,755,0,10595,2338,0,15815.8271,0
0,42546,78784,9287.65,22553,9340,4959,8790,77105,198921,154999,14826,25530.6,8806.231,39466,184648,19433,7486,19600,53428,17770,237280,1422,60560,32179,43772,70009,18588,11060,80138,68832,68562,1137.8,8382.5,20659,29612,63220.5,0,0,24078,0,7120.94,26699.7107,11585.6939,0,37996,47108,11797.3796,25232.68,3093,12690,5532.2648,67606,14883.5,24440.5,29730,1037,8766,0,19637.4647,0
0,42926,80260,5172.95,16918.5,8350,2971,8850,76238,112381,154509,19460,31679.32,10148.9682,77501,190302,0,0,19690,53686,16408,368361,0,28310,9396,46536,67875,20203,7570,101674,86580,86338,2183.33,3040.5,20895,21790,50770,0,0,0,0,0,0,12056.0671,0,37401,0,0,311.36,3055.5,9310,1107.0448,68326,15379.5,3510,10850,1658,2581,0,17537.0095,0
22331,43174,81299,5172.19,17621.5,9110,0,9310,47833,95233,152975,18290,45118.31,10404.023,231759,167366,0,2358,18550,53759,15114,306563,0,57660,11548,46697,67384,19921,23110,86262,83124,82917,1679.32,666,0,21694,39047,277,267265,21177,0,8091.28,28728.64,11191.989,13426,74324,20056,11190.0564,25017.79,26398.5,13830,13772.6126,69238,11849.5,12837.5,15180,8174,4913,0,0,0
0,43069,80372,5174.01,16920,8360,4869,8700,76306,112721,161124,19478,33207.75,9921.2652,101368,172488,0,0,19710,53773,16492,368422,0,46810,9394,47504,67883,20087,13250,102638,86036,85648,2244.49,8392,20821,21820,59204,0,0,0,0,0,0,12336.4009,0,37402,0,0,0,3053,8210,7107.3313,68680,15383.5,4863.5,14310,1783,2530,0,10163.9115,0
22918,43442,81521,5075.67,24763.5,25010,5240,27520,45780,212067,164307,5498,43098.41,11357.9746,239160,189855,0,7161,25700,53858,18924,278685,0,69270,9368,44655,68140,20713,39880,110759,103177,102692,1295.03,7633.5,21078,21854,59569.5,0,99368,615,0,1.63,4445.0773,11976.0072,0,37601,6555,52.60425,981.85,7386.5,16170,19267.5497,69775,18507,1790,44380,14032,2430,0,6272.2051,0
43712,43086,81131,5070.06,19823.5,22480,0,11850,74309,149738,102795,18784,46159.82,10023.7144,228841,194976,20800,7827,18570,51424,15682,282042,0,49170,9378,42725,67255,16634,13540,98740,71718,69781,709.52,11631,0,29622,39251,0,175234,6099,15255.9967,0,24205.4889,10725.7909,0,38001,0,1049.37215,0,2949,10480,21029.7788,69027,17444,0,26480,10350,2293,0,23918.5024,0
23764,43394,81882,4804.9,22583,11780,0,0,76513,210995,104453,5490,44626.7,10888.7,160320,195616,0,7089,26680,53848,0,99274,0,40410,9456,47737,68177,20225,0,116667,101788,100624,620.96,7955,21050,21647,50425,451,40864,18439,0,9106.69,10689.3,12409.9,0,37252,0,9378.805,20932.4,3058,7450,17802.3,69850,18524,2062.5,14810,8230,2530,0,0,0
23485,43170,81980,3981.69,22381.5,11310,0,0,73085,142585,51516,3680,45453.2,10402.3,182017,198664,0,7927,30480,51630,13631,167110,4431,12620,9360,45792,68117,19827,0,77865,64059,63729,582.68,7070.5,0,21648,48828,0,158996,17475,0,0,7357.85,12235.5,0,37311,0,6879.895,,2997.5,4950,13650.25,69475,11605.5,7632.5,12440,10570,2387,0,0,0
46939,43248,81790,5760.75,20544.5,12650,0,10270,74349,146719,103026,18424,45420.89,10157.406,245312,193156,20916,2598,18760,53783,8054,220774,0,27500,9427,50873,67338,19813,0,77261,47466,47154,324.4,7406,0,21659,39047,0,181806,0,21510.8725,0,31763.6311,11996.0495,13478,74249,20261,0,19.92,11274.5,6040,13214.5329,70247,16040,3845.5,28570,4344,2496,0,64.777,0
22729,43311,80974,3536.39,2261.5,12080,0,0,24065,117435,0,18470,37084.84,9157.3846,116550,113024,0,2038,19750,50184,18027,165413,0,4350,5920,51052,67826,20191,0,54850,43668,43365,0,2875.5,0,21684,47592.5,0,148459,17456,0,0,6573.2205,12417.9682,0,72843,0,6794.3981,10167.74,2956,1560,1846.4554,70221,12375.5,24436,1920,4289,2306,0,24160.1002,0
0,42894,80209,5419.27,17440,8140,3025,16250,72632,178743,153391,10957,32474.6,10526.1898,79081,189246,19960,6485,19540,51276,18451,320453,0,38660,9376,45868,67281,20073,10730,71882,69572,69420,2761.34,5539,20737,21690,49352.5,0,0,38131,0,16205.28,23500.4261,10710.0228,0,37185,0,15051.65405,32917.78,6186,10850,548.9649,68003,17331,19684,28280,2182,2878,0,4344.6957,0
23411,43137,81367,8939.15,24349.5,8290,5249,10370,49400,106796,154593,18757,44265.87,10156.9454,210529,194219,21681,2435,19640,53417,12327,220798,1335,54660,9363,49295,67643,19301,25300,77895,67475,66953,1516.23,9905.5,0,32329,39322,0,228495,5534,6491.9033,3350.72,4813.338,11648.4685,0,70312,68211,2376.79585,12789.48,11181,18500,17649.6607,69746,11082,23651.5,29600,4352,2706,0,602.7424,0
23293,43093,80683,5044.37,0,7370,2873,0,25103,38540,0,17295,38248.38,8926.7318,139701,112762,0,1815,19280,53377,17451,222216,5486,0,9315,47779,67608,19224,0,52611,47133,46885,2034.18,2897,0,21877,39336.5,0,163965,33494,0,6984.46,14602.6685,11368.9976,0,73331,62959,7995.48075,22526.29,3050,3440,3110.1032,69536,13641,29884,0,4307,2169,0,5422.3452,0
47101,43290,81335,4821.54,26062,11350,58,13490,71626,158308,103598,8171,45201.2,10401.524,228919,198541,936,7827,30960,51726,16041,167430,0,32780,9359,45280,67937,19878,17490,80487,65963,65779,930,8884,0,21874,49543,0,188543,18916,0,0,14483.9632,11696.6453,0,36754,19994,7054.63345,,3008.5,6760,19308.4485,69746,11654.5,10648.5,14820,10665,2390,0,6.7713,0
22965,43095,80643,5067.16,17334.5,7760,2958,16710,50166,196143,153695,19445,36237.67,10640.105,109854,194356,20820,6929,19630,53755,17157,365313,0,39770,9379,43899,67852,20764,23200,78804,68218,68017,0,3769,20966,21646,67314,0,0,12175,0,5706.48,13281.8926,11537.0907,0,37297,20003,5348.11965,19658.2,7464.5,12200,5235.7622,68752,15479,8691,29380,7505,4987,0,655.813,0
0,43006,80125,5066.43,15927,7720,4947,9180,84421,196007,108964,19222,31330.97,8304.4612,115167,187306,19270,6210,19330,53711,14542,273695,1652,38990,9351,45665,70089,19424,25270,31205,32475,32475,1181.01,8355,20849,21826,48221,476,0,36969,0,16246.28,6231.4617,11752.4086,0,37996,8487,15217.5699,34934.8,3399,7980,16719.0872,68113,14696.5,30800.5,13700,1608,4694,0,961.2394,0
22859,43203,80998,8016.05,33470.5,10240,5292,24550,49756,147067,207913,17743,43284.22,11030.2332,248806,191170,22340,1830,35650,41001,15711,276232,0,70370,9331,47854,67536,19048,40030,48361,47321,46518,3510.28,9656,0,21645,49302,0,267214,27918,16447.0584,10986.25,30841.5476,11362.611,0,73255,87676,13015.93575,33319.75,33913.5,18540,16325.1627,69600,14034.5,31914,47720,4278,4467,29494,6440.302,0
45910,43130,82325,4981.35,16905,13310,2956,8920,76039,159634,153248,18918,46100.3,10386.3144,143050,173343,0,8471,18740,53888,17460,165568,17,26430,9455,43966,67760,20030,14130,80196,68442,68307,0,11226.5,0,29378,48134.5,0,104642,31233,0,9773.22,26632.0047,11083.6359,0,37900,271,13236.39685,28927.39,3027.5,6200,8867.7029,69415,18612,279,15470,8993,2390,0,22849.3524,0
42929,43252,81496,10315,30604,12800,5103,8340,49483,170172,169413,18299,46385.29,10412.353,248977,189690,20962,2504,19040,53842,17674,277149,0,57910,18013,48226,67404,19592,13410,54817,47797,47596,3005.64,4804,0,21616,47892,0,267013,38157,0,16774.53,32004.7246,11569.8466,13399,74330,63188,15130.71215,35951.99,29395.5,17650,17188.716,69567,11903.5,5827,28230,4226,4907,0,0,0
22643,43268,80741,5221.26,21592,11810,2939,16350,103301,163464,169358,15848,27474.11,9095.2428,72067,172151,20397,7044,20720,50321,17820,368429,0,42060,9387,47574,70668,20105,13100,108441,91964,91583,0,8665.5,20882,24579,60107,0,0,32570,0,19348.18,21835.2254,10925.1424,0,37404,23496,15439.2547,31947.6,9878,10390,7263.9378,60453,12890.5,20646.5,28030,1388,2984,0,18812.2158,0
22753,43098,81044,7686.22,25045,22170,5165,35130,75610,109380,200910,13388,42704.55,10463.8814,235654,193678,22509,2135,19750,53610,11227,278147,0,42470,9377,48269,67664,20104,40190,74330,69752,69542,2750.39,5562.5,0,21818,39019.5,0,266064,12754,0,969.31,11279.1689,11770.0212,0,72801,86326,4787.2983,11432.55,10009.5,12230,18223.0176,69915,14146,32430,62320,0,4435,14320,960.3404,0
0,43205,81289,4703.93,27882,26980,0,9210,73499,177192,166283,19414,40703.72,10892.1414,238787,195688,20933,6905,29210,53799,15411,331955,0,56210,9342,44831,67219,19489,23530,100852,88190,87950,1376.6,5012,21018,21798,60581.5,0,96502,3853,5208.5606,1550.14,3775.9855,11700.7212,0,37251,20250,2325.51115,8876.06,7368.5,18200,10761.9368,61044,18096.5,19441,44410,7932,2687,0,646.316,0
0,43133,80525,5382.94,21824,8380,2950,16590,79607,201195,164390,17677,32175.36,9909.4562,91447,193224,20891,6903,20240,52307,18373,333025,0,43840,9396,49435,67842,20323,24640,109827,94664,94176,2922.36,964.5,20953,21783,49812,0,0,12601,0,440.78,10328.2632,12880.9533,0,37205,23609,2838.0268,6615.17,3133,9350,4610.0975,69001,15195,551,16310,1830,2873,0,13189.7602,0
43869,43393,82364,4503.23,15444.5,26050,36,90,73015,142093,102606,18884,44781.93,9906.5456,215075,197175,0,8159,19150,53824,15692,164899,0,10800,9403,46176,67049,20094,12400,70912,65224,65404,984.53,8619,0,29793,39987.5,51,118431,35366,21928.0613,13932.18,12094.6527,11620.4629,0,37894,0,15387.29665,30684.13,3070.5,7520,15139.2881,69638,18448,4291,14710,10531,2387,0,23763.8908,0
0,43138,80535,3580,0,11770,0,0,49911,148855,54911,14744,34990.52,9912.0336,54969,167702,0,7438,19180,53802,17908,99028,0,50,5905,44556,68042,19893,0,102272,79989,79890,0,4526.5,20978,21837,56175,451,12,16089,0,4271.59,29879.6225,11630.7072,0,38248,0,5281.4295,15211.6,3056,6340,8494.9326,69464,18471.5,32,0,7557,2326,0,22003.4486,0
0,43018,80041,6974.8,5426,12840,0,8560,28014,114640,47601,18094,33214.95,8330.0588,0,163729,0,4117,19610,53568,17542,224530,6168,2350,11548,44362,70105,18339,13180,54227,45285,45170,1139.86,5766.5,20843,0,49194.5,0,0,25191,0,3358.03,12713.5254,11537.894,0,38020,40186,5931.0527,15671.43,3245.5,0,3419.2365,68244,15047,9379.5,0,1271,3422,0,72.279,0
23399,43201,81226,6166.96,22069,22210,5314,32300,76245,223843,222158,5470,39944.27,10395.7812,213749,191644,0,6776,20130,53810,0,302642,0,56630,9386,45407,67967,20405,40800,119554,96660,96094,1253.78,10827,21025,26604,64751.5,0,30649,0,0,8348.62,24.211,11980.5889,0,37302,39609,8291.73765,20485.78,10032.5,14080,16201.1943,69480,18620.5,20942.5,41600,7911,6017,0,0,0
0,43118,80517,3585.6,768,7840,0,0,25597,107706,106072,19429,37235.47,10777.3246,55123,162620,0,7306,19710,53765,17593,220498,0,12260,5945,41095,67985,20746,10,74423,46433,46185,0,4944.5,20976,21656,39206.5,0,0,3291,0,4633.81,23005.7288,11826.6869,0,37000,0,4502.9528,13069.97,2976.5,5040,17,69213,13603.5,13644,0,5498,2522,0,8102.1148,0
23075,43341,80708,5030.36,32008.5,24610,1676,26000,57417,204999,159532,18460,45669.29,11027.8714,245897,194181,21366,2283,24400,50135,18364,306845,0,82800,9333,49312,67635,19872,40840,105681,95050,94446,1948.61,9734,0,21677,46065.5,0,262137,8525,0,0,6863.8716,12283.2458,0,43337,62957,3480.8665,0,9907,22520,20001.7965,69720,14907,24441.5,39970,4253,4739,35818,16069.6241,0
47903,43386,57719,5609.77,18217,7950,3535,9640,24994,108152,101728,18414,44813.39,10371.1244,235988,195146,0,2748,20050,53800,12448,275159,0,23820,9401,50569,67679,20174,8400,75599,57126,56618,937.79,7254,0,21663,29831.5,0,172086,8180,21910.79,3443.68,30903.5168,12517.0986,13545,74247,1,3890.07765,16972.55,3497,5950,10596.3411,70483,16279,0,26240,4346,2532,0,10709.4065,0
46719,43050,80972,8656.98,32938.5,7830,5353,9800,68656,136310,152635,18440,45802.07,10410.2754,245994,192152,20676,3372,18720,53752,10479,277656,0,35290,25534,48091,67591,19094,23590,44532,49033,48932,1712.86,7125,0,21643,29292.5,0,259902,21206,0,11895.5,25649.3738,10613.6693,0,74256,109566,12548.6455,30043.19,3576,23350,15314.7503,69250,10619,12989.5,21170,1747,2826,0,40.5514,0
23477,43366,80841,5239.89,36151.5,11260,715,16010,78758,222464,158267,19117,44209.41,0,227423,197229,21434,7274,21740,53777,17553,307334,0,49440,9378,47185,68069,20581,23060,117650,76919,75562,1091.09,3108,0,21822,58552,0,202720,35135,0,8826.7,1261.2751,12356.9688,0,37902,20270,14223.49965,27889.07,9933,24370,17968.4759,70515,18549,23161,27640,6170,4993,0,5633.569,0
24077,43360,81950,5466.28,36356.5,26800,5120,26240,77735,208496,181077,19375,44194.97,11567.3712,237951,200329,0,7174,42920,53777,15270,307113,0,71780,9336,44358,68031,20640,41100,111603,95587,95413,2769.78,6502,21073,30038,69887,367,104863,3111,21206.2131,16.26,10719.3033,13288.2643,0,37252,43708,333.6349,3485.98,18604.5,16930,15201.6124,57090,19607.5,3405,45940,8327,5874,0,19975.839,0
23327,43452,81752,3530.11,0,21680,0,0,48861,115054,0,18420,45635.19,8932.6608,120382,166345,0,2730,19740,50178,18628,165736,0,1960,5927,51581,67753,20159,0,75813,48822,47975,0,2182,0,21827,47591.5,0,159012,0,0,0,1970.2777,12676.7028,0,38004,0,0,0,3013,0,7484.6128,70028,14846.5,10500,0,4220,2245,0,20008.6054,0
48035,43388,57705,10411.8,27965.5,10710,5382,30070,76240,161622,169278,18404,43600.63,10611.0774,248656,195567,22659,2749,19720,53828,12416,305236,0,84300,32517,50339,67253,19738,40280,80740,70522,69899,3301.3,9320,0,29617,52452,0,215765,3657,22095.4421,4408.73,27626.672,12509.8195,13523,74224,65512,3124.471,17348.5,31095,19600,17680.9605,70455,16037.5,0,46570,4261,2521,0,4806.5317,0
20355,43512,81042,5375.48,26494.5,11780,4924,16590,100680,164854,171580,15833,31543.29,9097.6634,115473,170199,20916,6887,20730,50373,17797,367796,0,48270,9389,48883,70782,20098,27030,108188,91184,90602,0,8689,21004,24572,78368,0,0,29349,0,18340.35,11274.2714,11615.6333,0,37398,24760,15550.8762,33105.22,9893,11600,14750.4867,69058,12841.5,23231.5,36990,1455,5441,0,17808.1393,0
23800,43523,81970,3539.18,22300.5,26950,0,25170,79769,200345,166455,19396,32601.14,10834.6252,218821,199293,21429,7193,22040,53839,15363,276562,0,57080,9353,46141,68047,20122,37860,109398,90677,90514,1077.78,4122,21078,21848,58590,0,73570,22683,0,6816.21,10.1603,14230.5578,0,37152,20291,9149.0862,18372.81,3747.5,12780,20744.4877,70002,21573.5,30275.5,38530,8230,2376,0,16279.8025,0
24349,43301,82280,4135.51,17653,13340,0,710,49841,173084,51460,18790,45037,10398.9,176259,200186,780,7981,19880,51494,11576,165665,0,19810,9367,46711,67310,20212,0,80152,75059,74581,1156.29,6465,0,21652,39261,0,149556,2087,15463.8,0,4701.43,11373.8,0,38298,0,829.275,0,3028,6400,19119.8,70278,17594.5,953,7520,10672,2434,0,23876.1,0
0,42524,78258,6948.43,6591.5,11350,0,20,48709,79132,94643,15065,33048.8,8315.39,0,163028,0,7125,19350,53228,16692,224616,6055,6230,9378,45708,69642,18331,630,60654,68179,68971,1218.8,1545.5,20632,59402,30706,0,0,7778,0,1673.08,20243.9,11221.9,0,38008,39787,3038.49,7971.55,3194.5,5080,1888.79,67670,15222,27411.5,23260,1767,2997,0,574.348,0
24060,43472,82407,3576.84,11735.5,26900,0,20,78507,191129,50015,19378,39792.94,10781.5876,55382,170770,0,7243,20670,53978,15317,165574,0,14380,5979,45142,68126,20827,40,48521,43969,43976,854.43,4095,21102,21869,39228.5,0,33950,3344,0,1144.54,0,14451.8458,0,37147,0,2053.5236,6190.54,2991,4840,17271.2169,65513,21516,26380,0,8065,2428,0,20496.3133,0
45684,43122,81190,11365.72,22258.5,7330,4954,8800,35808,95369,154136,18041,38831.92,10655.2558,115546,178524,0,8227,18860,53786,17819,165463,3622,26100,29298,49268,67285,19862,13990,70311,60333,60269,0,4016,0,44477,49587.5,0,104599,30577,0,12657.4,11151.0439,11428.7971,13342,74382,63637,12966.0257,27631.02,3933,10850,1265.5889,69492,12119,29255,28630,6649,5907,0,2826.315,0
23080,43435,81626,5065.37,21715,12980,292,10050,81441,211224,161869,19150,43386.21,10887.065,118692,194691,20919,6706,20230,53873,15316,275668,0,40350,9379,43444,67957,19853,21100,85195,81861,82294,0,4719,20925,21812,58454,0,37726,15602,0,2106.25,0,13294.4029,0,37251,609,3430.63735,8307.85,2929,10660,15401.2899,69395,21521,3851.5,27550,8089,2378,0,5114.2055,0
23630,43388,81730,5915.01,6964,11320,0,2350,76942,199524,100114,11905,44057.22,9759.4574,79472,189167,0,6959,18740,53893,18644,165470,0,10220,9375,46150,68066,20453,370,93129,74059,73219,0,4811,21071,21865,47994.5,0,19984,11342,0,1836.02,9063.9074,12427.0225,0,38103,1,2302.4571,13479.17,2956,4980,7506.311,70228,18577.5,11747,13810,8162,2282,0,0,0
